2023-10-10,10:30:28,255,"0,00","0,00","-80,19"
2023-10-10,10:30:28,255,"11,00","26,00","-79,13"
2023-10-10,10:30:28,255,"22,00","35,00","-72,97"
2023-10-10,10:30:28,255,"31,00","41,00","-70,62"
2023-10-10,10:30:28,255,"40,00","48,00","-70,28"
2023-10-10,10:30:28,255,"46,00","54,00","-67,36"
2023-10-10,10:30:28,255,"51,00","60,00","-68,20"
2023-10-10,10:30:28,255,"58,00","63,00","-66,30"
2023-10-10,10:30:28,255,"60,00","64,00","-66,45"
2023-10-10,10:30:28,255,"63,00","68,00","-66,55"
2023-10-10,10:30:28,255,"67,00","72,00","-65,07"
2023-10-10,10:30:28,255,"69,00","72,00","-66,77"
2023-10-10,10:30:28,255,"70,00","76,00","-65,01"
2023-10-10,10:30:28,255,"73,00","76,00","-65,85"
2023-10-10,10:30:28,255,"73,00","78,00","-66,03"
2023-10-10,10:30:28,255,"74,00","78,00","-64,47"
2023-10-10,10:30:29,255,"77,00","78,00","-65,74"
2023-10-10,10:30:29,255,"77,00","79,00","-63,68"
2023-10-10,10:30:29,255,"77,00","78,00","-66,16"
2023-10-10,10:30:29,255,"43,00","51,00","-84,72"
2023-10-10,10:30:29,255,"24,00","36,00","-82,89"
2023-10-10,10:30:29,255,"19,00","27,00","-86,59"
2023-10-10,10:30:29,255,"15,00","30,00","-86,09"
2023-10-10,10:30:29,255,"13,00","30,00","-87,25"
2023-10-10,10:30:29,255,"12,00","32,00","-87,51"
2023-10-10,10:30:30,255,"11,00","32,00","-86,52"
2023-10-10,10:30:30,255,"12,00","36,00","-77,58"
2023-10-10,10:30:30,255,"12,00","36,00","-84,57"
2023-10-10,10:30:30,255,"12,00","38,00","-87,62"
2023-10-10,10:30:30,255,"10,00","36,00","-87,25"
2023-10-10,10:30:30,255,"10,00","38,00","-86,04"
2023-10-10,10:30:30,255,"7,00","36,00","-87,76"
2023-10-10,10:30:30,255,"7,00","38,00","-86,34"
2023-10-10,10:30:30,255,"6,00","39,00","-89,27"
2023-10-10,10:30:31,255,"5,00","38,00","-88,37"
