2023-10-10,10:02:28,135,"0,00","8,00","-77,47"
2023-10-10,10:02:28,135,"0,00","89,00","-77,73"
2023-10-10,10:02:28,135,"0,00","100,00","-77,99"
2023-10-10,10:02:28,135,"0,00","100,00","-77,05"
2023-10-10,10:02:28,135,"0,00","101,00","-78,40"
2023-10-10,10:02:28,135,"0,00","100,00","-77,10"
2023-10-10,10:02:28,135,"0,00","102,00","-77,52"
2023-10-10,10:02:28,135,"0,00","101,00","-78,63"
2023-10-10,10:02:28,135,"0,00","102,00","-75,98"
2023-10-10,10:02:28,135,"0,00","101,00","-77,63"
2023-10-10,10:02:28,135,"0,00","97,00","-77,10"
2023-10-10,10:02:29,135,"0,00","98,00","-81,70"
2023-10-10,10:02:29,135,"0,00","100,00","-77,38"
2023-10-10,10:02:29,135,"0,00","96,00","-77,10"
2023-10-10,10:02:29,135,"1,00","97,00","-83,21"
2023-10-10,10:02:29,135,"2,00","101,00","-80,77"
2023-10-10,10:02:29,135,"5,00","98,00","-82,59"
2023-10-10,10:02:29,135,"5,00","98,00","-82,05"
2023-10-10,10:02:29,135,"5,00","98,00","-81,63"
2023-10-10,10:02:29,135,"3,00","100,00","-82,97"
2023-10-10,10:02:30,135,"5,00","98,00","-81,49"
2023-10-10,10:02:30,135,"3,00","101,00","-82,96"
2023-10-10,10:02:30,135,"5,00","101,00","-82,29"
2023-10-10,10:02:30,135,"5,00","102,00","-82,42"
2023-10-10,10:02:30,135,"5,00","101,00","-83,46"
2023-10-10,10:02:30,135,"5,00","98,00","-82,08"
2023-10-10,10:02:30,135,"2,00","100,00","-83,66"
2023-10-10,10:02:30,135,"3,00","98,00","-83,13"
2023-10-10,10:02:30,135,"3,00","100,00","-83,09"
2023-10-10,10:02:31,135,"2,00","102,00","-82,59"
2023-10-10,10:02:31,135,"0,00","103,00","-73,22"
2023-10-10,10:02:31,135,"0,00","103,00","-67,86"
2023-10-10,10:02:31,135,"0,00","101,00","-71,36"
2023-10-10,10:02:31,135,"0,00","101,00","-73,80"
2023-10-10,10:02:31,135,"0,00","103,00","-74,48"
2023-10-10,10:02:31,135,"0,00","101,00","-74,01"
2023-10-10,10:02:31,135,"0,00","125,00","-71,79"
2023-10-10,10:02:31,135,"0,00","97,00","-75,00"
2023-10-10,10:02:32,135,"0,00","101,00","-75,88"
2023-10-10,10:02:32,135,"0,00","93,00","-78,23"
2023-10-10,10:02:32,135,"0,00","98,00","-76,52"
2023-10-10,10:02:32,135,"12,00","35,00","-86,59"
2023-10-10,10:02:32,135,"27,00","45,00","-41,47"
2023-10-10,10:02:32,135,"38,00","57,00","-46,20"
2023-10-10,10:02:32,135,"48,00","64,00","-83,84"
2023-10-10,10:02:32,135,"57,00","67,00","-85,38"
2023-10-10,10:02:33,135,"63,00","74,00","-86,20"
2023-10-10,10:02:33,135,"69,00","77,00","-74,64"
2023-10-10,10:02:33,135,"73,00","81,00","-77,63"
2023-10-10,10:02:33,135,"77,00","87,00","-79,95"
2023-10-10,10:02:33,135,"81,00","88,00","-82,05"
2023-10-10,10:02:33,135,"83,00","88,00","-83,02"
2023-10-10,10:02:33,135,"86,00","88,00","-81,27"
2023-10-10,10:02:33,135,"87,00","92,00","-82,69"
2023-10-10,10:02:33,135,"89,00","93,00","-81,52"
2023-10-10,10:02:34,135,"91,00","93,00","-81,19"
2023-10-10,10:02:34,135,"92,00","95,00","-82,14"
2023-10-10,10:02:34,135,"49,00","88,00","-76,20"
2023-10-10,10:02:34,135,"0,00","6,00","-27,55"
2023-10-10,10:02:34,135,"17,00","48,00","-44,16"
2023-10-10,10:02:34,135,"0,00","39,00","-38,05"
2023-10-10,10:02:34,135,"6,00","45,00","-39,01"
2023-10-10,10:02:34,135,"5,00","43,00","-39,37"
2023-10-10,10:02:34,135,"5,00","41,00","-42,16"
2023-10-10,10:02:35,135,"6,00","34,00","-41,49"
2023-10-10,10:02:35,135,"5,00","39,00","-42,39"
2023-10-10,10:02:35,135,"5,00","40,00","-43,68"
2023-10-10,10:02:35,135,"5,00","39,00","-43,83"
2023-10-10,10:02:35,135,"2,00","44,00","-85,84"
2023-10-10,10:02:35,135,"0,00","39,00","-76,17"
2023-10-10,10:02:35,135,"2,00","39,00","-44,38"
2023-10-10,10:02:35,135,"5,00","43,00","-43,78"
2023-10-10,10:02:35,135,"3,00","41,00","-44,38"
2023-10-10,10:02:36,135,"3,00","41,00","-45,77"
2023-10-10,10:02:36,135,"3,00","44,00","-44,59"
2023-10-10,10:02:36,135,"5,00","44,00","-87,55"
2023-10-10,10:02:36,135,"6,00","48,00","-45,23"
2023-10-10,10:02:36,135,"7,00","49,00","-46,97"
2023-10-10,10:02:36,135,"5,00","50,00","-47,26"
2023-10-10,10:02:36,135,"6,00","51,00","-46,52"
2023-10-10,10:02:36,135,"5,00","51,00","-49,22"
2023-10-10,10:02:36,135,"3,00","53,00","-47,99"
2023-10-10,10:02:37,135,"6,00","49,00","-51,16"
2023-10-10,10:02:37,135,"6,00","48,00","-47,14"
2023-10-10,10:02:37,135,"8,00","48,00","-43,74"
2023-10-10,10:02:37,135,"11,00","44,00","-44,89"
2023-10-10,10:02:37,135,"8,00","40,00","-46,13"
2023-10-10,10:02:37,135,"7,00","35,00","-48,43"
2023-10-10,10:02:37,135,"6,00","31,00","-48,46"
2023-10-10,10:02:37,135,"3,00","35,00","-80,16"
2023-10-10,10:02:37,135,"0,00","35,00","-79,09"
2023-10-10,10:02:38,finish
